GAME_ID,GAME_DATE,SEASON,TEAM_ID,TEAM_NAME,OPPONENT,PTS_ALLOWED,FG3_ALLOWED,FG3A_ALLOWED,OPP_FG3_PCT
0022300582,2024-01-18,2023-24,1610612763,Memphis Grizzlies,Minnesota Timberwolves,118,12,28,0.42857142857142855
0022300582,2024-01-18,2023-24,1610612750,Minnesota Timberwolves,Memphis Grizzlies,103,14,34,0.4117647058823529
0022300580,2024-01-18,2023-24,1610612761,Toronto Raptors,Chicago Bulls,116,6,24,0.25
0022300580,2024-01-18,2023-24,1610612741,Chicago Bulls,Toronto Raptors,110,10,38,0.2631578947368421
0022300572,2024-01-17,2023-24,1610612749,Milwaukee Bucks,Cleveland Cavaliers,135,12,28,0.42857142857142855
0022300572,2024-01-17,2023-24,1610612739,Cleveland Cavaliers,Milwaukee Bucks,95,12,42,0.2857142857142857
0022300578,2024-01-17,2023-24,1610612757,Portland Trail Blazers,Brooklyn Nets,103,15,38,0.39473684210526316
0022300578,2024-01-17,2023-24,1610612751,Brooklyn Nets,Portland Trail Blazers,105,9,27,0.3333333333333333
0022300577,2024-01-17,2023-24,1610612747,Los Angeles Lakers,Dallas Mavericks,110,11,40,0.275
0022300575,2024-01-17,2023-24,1610612740,New Orleans Pelicans,Charlotte Hornets,112,19,45,0.4222222222222222
0022300569,2024-01-17,2023-24,1610612765,Detroit Pistons,Minnesota Timberwolves,124,15,30,0.5
0022300575,2024-01-17,2023-24,1610612766,Charlotte Hornets,New Orleans Pelicans,132,25,47,0.5319148936170213
0022300573,2024-01-17,2023-24,1610612752,New York Knicks,Houston Rockets,94,8,30,0.26666666666666666
0022300573,2024-01-17,2023-24,1610612745,Houston Rockets,New York Knicks,109,13,37,0.35135135135135137
0022300570,2024-01-17,2023-24,1610612737,Atlanta Hawks,Orlando Magic,104,10,35,0.2857142857142857
0022300577,2024-01-17,2023-24,1610612742,Dallas Mavericks,Los Angeles Lakers,127,12,28,0.42857142857142855
0022300571,2024-01-17,2023-24,1610612759,San Antonio Spurs,Boston Celtics,117,18,38,0.47368421052631576
0022300574,2024-01-17,2023-24,1610612748,Miami Heat,Toronto Raptors,121,20,38,0.5263157894736842
0022300571,2024-01-17,2023-24,1610612738,Boston Celtics,San Antonio Spurs,98,7,34,0.20588235294117646
0022300569,2024-01-17,2023-24,1610612750,Minnesota Timberwolves,Detroit Pistons,117,12,31,0.3870967741935484
0022300570,2024-01-17,2023-24,1610612753,Orlando Magic,Atlanta Hawks,106,8,25,0.32
0022300574,2024-01-17,2023-24,1610612761,Toronto Raptors,Miami Heat,97,6,28,0.21428571428571427
0022300568,2024-01-16,2023-24,1610612746,LA Clippers,Oklahoma City Thunder,117,16,34,0.47058823529411764
0022300567,2024-01-16,2023-24,1610612758,Sacramento Kings,Phoenix Suns,119,17,37,0.4594594594594595
0022300566,2024-01-16,2023-24,1610612755,Philadelphia 76ers,Denver Nuggets,121,12,29,0.41379310344827586
0022300566,2024-01-16,2023-24,1610612743,Denver Nuggets,Philadelphia 76ers,126,15,31,0.4838709677419355
0022300567,2024-01-16,2023-24,1610612756,Phoenix Suns,Sacramento Kings,117,18,40,0.45
0022300568,2024-01-16,2023-24,1610612760,Oklahoma City Thunder,LA Clippers,128,20,43,0.46511627906976744
0022300557,2024-01-15,2023-24,1610612753,Orlando Magic,New York Knicks,94,13,40,0.325
0022300559,2024-01-15,2023-24,1610612737,Atlanta Hawks,San Antonio Spurs,99,11,42,0.2619047619047619
0022300557,2024-01-15,2023-24,1610612752,New York Knicks,Orlando Magic,98,8,29,0.27586206896551724
0022300565,2024-01-15,2023-24,1610612760,Oklahoma City Thunder,Los Angeles Lakers,112,8,24,0.3333333333333333
0022300564,2024-01-15,2023-24,1610612754,Indiana Pacers,Utah Jazz,132,11,25,0.44
0022300556,2024-01-15,2023-24,1610612740,New Orleans Pelicans,Dallas Mavericks,125,18,43,0.4186046511627907
0022300565,2024-01-15,2023-24,1610612747,Los Angeles Lakers,Oklahoma City Thunder,105,15,49,0.30612244897959184
0022300562,2024-01-15,2023-24,1610612748,Miami Heat,Brooklyn Nets,95,12,55,0.21818181818181817
0022300556,2024-01-15,2023-24,1610612742,Dallas Mavericks,New Orleans Pelicans,120,7,23,0.30434782608695654
0022300555,2024-01-15,2023-24,1610612755,Philadelphia 76ers,Houston Rockets,115,8,27,0.2962962962962963
0022300555,2024-01-15,2023-24,1610612745,Houston Rockets,Philadelphia 76ers,124,15,31,0.4838709677419355
0022300561,2024-01-15,2023-24,1610612741,Chicago Bulls,Cleveland Cavaliers,109,20,57,0.3508771929824561
0022300564,2024-01-15,2023-24,1610612762,Utah Jazz,Indiana Pacers,105,9,31,0.2903225806451613
0022300563,2024-01-15,2023-24,1610612761,Toronto Raptors,Boston Celtics,105,16,39,0.41025641025641024
0022300559,2024-01-15,2023-24,1610612759,San Antonio Spurs,Atlanta Hawks,109,13,38,0.34210526315789475
0022300563,2024-01-15,2023-24,1610612738,Boston Celtics,Toronto Raptors,96,4,32,0.125
0022300560,2024-01-15,2023-24,1610612763,Memphis Grizzlies,Golden State Warriors,107,10,31,0.3225806451612903
0022300558,2024-01-15,2023-24,1610612765,Detroit Pistons,Washington Wizards,117,19,41,0.4634146341463415
0022300558,2024-01-15,2023-24,1610612764,Washington Wizards,Detroit Pistons,129,12,31,0.3870967741935484
0022300562,2024-01-15,2023-24,1610612751,Brooklyn Nets,Miami Heat,96,8,31,0.25806451612903225
0022300561,2024-01-15,2023-24,1610612739,Cleveland Cavaliers,Chicago Bulls,91,9,32,0.28125
0022300560,2024-01-15,2023-24,1610612744,Golden State Warriors,Memphis Grizzlies,116,20,54,0.37037037037037035
0022300553,2024-01-14,2023-24,1610612750,Minnesota Timberwolves,LA Clippers,105,17,39,0.4358974358974359
0022300550,2024-01-14,2023-24,1610612743,Denver Nuggets,Indiana Pacers,109,8,29,0.27586206896551724
0022300552,2024-01-14,2023-24,1610612758,Sacramento Kings,Milwaukee Bucks,143,20,43,0.46511627906976744
0022300554,2024-01-14,2023-24,1610612757,Portland Trail Blazers,Phoenix Suns,127,13,28,0.4642857142857143
0022300554,2024-01-14,2023-24,1610612756,Phoenix Suns,Portland Trail Blazers,116,20,42,0.47619047619047616
0022300550,2024-01-14,2023-24,1610612754,Indiana Pacers,Denver Nuggets,117,10,20,0.5
0022300552,2024-01-14,2023-24,1610612749,Milwaukee Bucks,Sacramento Kings,142,17,41,0.4146341463414634
0022300551,2024-01-14,2023-24,1610612766,Charlotte Hornets,Miami Heat,104,11,25,0.44
0022300551,2024-01-14,2023-24,1610612748,Miami Heat,Charlotte Hornets,87,10,41,0.24390243902439024
0022300553,2024-01-14,2023-24,1610612746,LA Clippers,Minnesota Timberwolves,109,13,26,0.5
0022300545,2024-01-13,2023-24,1610612749,Milwaukee Bucks,Golden State Warriors,118,15,36,0.4166666666666667
0022300542,2024-01-13,2023-24,1610612745,Houston Rockets,Boston Celtics,145,24,47,0.5106382978723404
0022300545,2024-01-13,2023-24,1610612744,Golden State Warriors,Milwaukee Bucks,129,13,31,0.41935483870967744
0022300543,2024-01-13,2023-24,1610612737,Atlanta Hawks,Washington Wizards,127,12,32,0.375
0022300542,2024-01-13,2023-24,1610612738,Boston Celtics,Houston Rockets,113,7,30,0.23333333333333334
0022300543,2024-01-13,2023-24,1610612764,Washington Wizards,Atlanta Hawks,99,11,40,0.275
0022300546,2024-01-13,2023-24,1610612760,Oklahoma City Thunder,Orlando Magic,100,7,35,0.2
0022300546,2024-01-13,2023-24,1610612753,Orlando Magic,Oklahoma City Thunder,112,8,36,0.2222222222222222
0022300544,2024-01-13,2023-24,1610612763,Memphis Grizzlies,New York Knicks,106,13,38,0.34210526315789475
0022300547,2024-01-13,2023-24,1610612742,Dallas Mavericks,New Orleans Pelicans,118,12,30,0.4
0022300547,2024-01-13,2023-24,1610612740,New Orleans Pelicans,Dallas Mavericks,108,15,41,0.36585365853658536
0022300544,2024-01-13,2023-24,1610612752,New York Knicks,Memphis Grizzlies,94,9,38,0.23684210526315788
0022300548,2024-01-13,2023-24,1610612759,San Antonio Spurs,Chicago Bulls,122,15,34,0.4411764705882353
0022300548,2024-01-13,2023-24,1610612741,Chicago Bulls,San Antonio Spurs,116,18,46,0.391304347826087
0022300549,2024-01-13,2023-24,1610612762,Utah Jazz,Los Angeles Lakers,125,13,29,0.4482758620689655
0022300549,2024-01-13,2023-24,1610612747,Los Angeles Lakers,Utah Jazz,132,12,37,0.32432432432432434
0022300537,2024-01-12,2023-24,1610612763,Memphis Grizzlies,LA Clippers,128,15,31,0.4838709677419355
0022300540,2024-01-12,2023-24,1610612762,Utah Jazz,Toronto Raptors,113,17,34,0.5
0022300540,2024-01-12,2023-24,1610612761,Toronto Raptors,Utah Jazz,145,21,43,0.4883720930232558
0022300532,2024-01-12,2023-24,1610612758,Sacramento Kings,Philadelphia 76ers,112,15,35,0.42857142857142855
0022300532,2024-01-12,2023-24,1610612755,Philadelphia 76ers,Sacramento Kings,93,8,38,0.21052631578947367
0022300537,2024-01-12,2023-24,1610612746,LA Clippers,Memphis Grizzlies,119,18,44,0.4090909090909091
0022300539,2024-01-12,2023-24,1610612743,Denver Nuggets,New Orleans Pelicans,113,13,33,0.3939393939393939
0022300539,2024-01-12,2023-24,1610612740,New Orleans Pelicans,Denver Nuggets,125,14,33,0.42424242424242425
0022300536,2024-01-12,2023-24,1610612744,Golden State Warriors,Chicago Bulls,131,18,40,0.45
0022300536,2024-01-12,2023-24,1610612741,Chicago Bulls,Golden State Warriors,140,20,47,0.425531914893617
0022300538,2024-01-12,2023-24,1610612757,Portland Trail Blazers,Minnesota Timberwolves,116,11,31,0.3548387096774194
0022300533,2024-01-12,2023-24,1610612754,Indiana Pacers,Atlanta Hawks,108,11,30,0.36666666666666664
0022300535,2024-01-12,2023-24,1610612753,Orlando Magic,Miami Heat,99,8,26,0.3076923076923077
0022300538,2024-01-12,2023-24,1610612750,Minnesota Timberwolves,Portland Trail Blazers,93,10,28,0.35714285714285715
0022300535,2024-01-12,2023-24,1610612748,Miami Heat,Orlando Magic,96,12,40,0.3
0022300533,2024-01-12,2023-24,1610612737,Atlanta Hawks,Indiana Pacers,126,11,18,0.6111111111111112
0022300534,2024-01-12,2023-24,1610612765,Detroit Pistons,Houston Rockets,112,8,30,0.26666666666666666
0022300541,2024-01-12,2023-24,1610612759,San Antonio Spurs,Charlotte Hornets,99,10,34,0.29411764705882354
0022300534,2024-01-12,2023-24,1610612745,Houston Rockets,Detroit Pistons,110,12,35,0.34285714285714286
0022300541,2024-01-12,2023-24,1610612766,Charlotte Hornets,San Antonio Spurs,135,18,38,0.47368421052631576
0022300527,2024-01-11,2023-24,1610612751,Brooklyn Nets,Cleveland Cavaliers,111,13,44,0.29545454545454547
0022300530,2024-01-11,2023-24,1610612742,Dallas Mavericks,New York Knicks,124,14,42,0.3333333333333333
0022300527,2024-01-11,2023-24,1610612739,Cleveland Cavaliers,Brooklyn Nets,102,8,27,0.2962962962962963
0022300531,2024-01-11,2023-24,1610612756,Phoenix Suns,Los Angeles Lakers,109,13,34,0.38235294117647056
0022300531,2024-01-11,2023-24,1610612747,Los Angeles Lakers,Phoenix Suns,127,14,39,0.358974358974359
0022300529,2024-01-11,2023-24,1610612757,Portland Trail Blazers,Oklahoma City Thunder,139,14,35,0.4
0022300530,2024-01-11,2023-24,1610612752,New York Knicks,Dallas Mavericks,128,17,41,0.4146341463414634
0022300529,2024-01-11,2023-24,1610612760,Oklahoma City Thunder,Portland Trail Blazers,77,11,49,0.22448979591836735
0022300528,2024-01-11,2023-24,1610612749,Milwaukee Bucks,Boston Celtics,102,9,35,0.2571428571428571
0022300528,2024-01-11,2023-24,1610612738,Boston Celtics,Milwaukee Bucks,135,18,42,0.42857142857142855
0022300526,2024-01-10,2023-24,1610612761,Toronto Raptors,LA Clippers,126,15,34,0.4411764705882353
0022300518,2024-01-10,2023-24,1610612766,Charlotte Hornets,Sacramento Kings,123,13,35,0.37142857142857144
0022300518,2024-01-10,2023-24,1610612758,Sacramento Kings,Charlotte Hornets,98,16,38,0.42105263157894735
0022300517,2024-01-10,2023-24,1610612750,Minnesota Timberwolves,Boston Celtics,127,19,47,0.40425531914893614
0022300526,2024-01-10,2023-24,1610612746,LA Clippers,Toronto Raptors,120,12,30,0.4
0022300517,2024-01-10,2023-24,1610612738,Boston Celtics,Minnesota Timberwolves,120,14,34,0.4117647058823529
0022300519,2024-01-10,2023-24,1610612765,Detroit Pistons,San Antonio Spurs,130,9,27,0.3333333333333333
0022300524,2024-01-10,2023-24,1610612762,Utah Jazz,Denver Nuggets,111,13,33,0.3939393939393939
0022300519,2024-01-10,2023-24,1610612759,San Antonio Spurs,Detroit Pistons,108,10,32,0.3125
0022300524,2024-01-10,2023-24,1610612743,Denver Nuggets,Utah Jazz,124,13,33,0.3939393939393939
0022300525,2024-01-10,2023-24,1610612744,Golden State Warriors,New Orleans Pelicans,141,19,40,0.475
0022300525,2024-01-10,2023-24,1610612740,New Orleans Pelicans,Golden State Warriors,105,12,39,0.3076923076923077
0022300521,2024-01-10,2023-24,1610612755,Philadelphia 76ers,Atlanta Hawks,139,12,34,0.35294117647058826
0022300521,2024-01-10,2023-24,1610612737,Atlanta Hawks,Philadelphia 76ers,132,12,34,0.35294117647058826
0022300520,2024-01-10,2023-24,1610612764,Washington Wizards,Indiana Pacers,112,8,25,0.32
0022300523,2024-01-10,2023-24,1610612745,Houston Rockets,Chicago Bulls,124,19,47,0.40425531914893614
0022300520,2024-01-10,2023-24,1610612754,Indiana Pacers,Washington Wizards,104,7,31,0.22580645161290322
0022300522,2024-01-10,2023-24,1610612760,Oklahoma City Thunder,Miami Heat,120,15,36,0.4166666666666667
0022300523,2024-01-10,2023-24,1610612741,Chicago Bulls,Houston Rockets,119,11,45,0.24444444444444444
0022300522,2024-01-10,2023-24,1610612748,Miami Heat,Oklahoma City Thunder,128,14,33,0.42424242424242425
0022300516,2024-01-09,2023-24,1610612747,Los Angeles Lakers,Toronto Raptors,131,17,35,0.4857142857142857
0022300516,2024-01-09,2023-24,1610612761,Toronto Raptors,Los Angeles Lakers,132,16,36,0.4444444444444444
0022300514,2024-01-09,2023-24,1610612757,Portland Trail Blazers,New York Knicks,112,18,48,0.375
0022300514,2024-01-09,2023-24,1610612752,New York Knicks,Portland Trail Blazers,84,6,29,0.20689655172413793
0022300513,2024-01-09,2023-24,1610612753,Orlando Magic,Minnesota Timberwolves,113,12,30,0.4
0022300513,2024-01-09,2023-24,1610612750,Minnesota Timberwolves,Orlando Magic,92,13,42,0.30952380952380953
0022300512,2024-01-09,2023-24,1610612765,Detroit Pistons,Sacramento Kings,131,13,33,0.3939393939393939
0022300512,2024-01-09,2023-24,1610612758,Sacramento Kings,Detroit Pistons,110,14,37,0.3783783783783784
0022300515,2024-01-09,2023-24,1610612763,Memphis Grizzlies,Dallas Mavericks,103,9,27,0.3333333333333333
0022300515,2024-01-09,2023-24,1610612742,Dallas Mavericks,Memphis Grizzlies,120,14,37,0.3783783783783784
0022300509,2024-01-08,2023-24,1610612745,Houston Rockets,Miami Heat,120,15,36,0.4166666666666667
0022300507,2024-01-08,2023-24,1610612738,Boston Celtics,Indiana Pacers,133,19,40,0.475
0022300509,2024-01-08,2023-24,1610612748,Miami Heat,Houston Rockets,113,14,41,0.34146341463414637
0022300506,2024-01-08,2023-24,1610612766,Charlotte Hornets,Chicago Bulls,119,9,26,0.34615384615384615
0022300506,2024-01-08,2023-24,1610612741,Chicago Bulls,Charlotte Hornets,112,17,42,0.40476190476190477
0022300507,2024-01-08,2023-24,1610612754,Indiana Pacers,Boston Celtics,131,17,35,0.4857142857142857
0022300508,2024-01-08,2023-24,1610612764,Washington Wizards,Oklahoma City Thunder,136,14,28,0.5
0022300508,2024-01-08,2023-24,1610612760,Oklahoma City Thunder,Washington Wizards,128,15,32,0.46875
0022300511,2024-01-08,2023-24,1610612756,Phoenix Suns,LA Clippers,138,15,29,0.5172413793103449
0022300510,2024-01-08,2023-24,1610612762,Utah Jazz,Milwaukee Bucks,116,17,36,0.4722222222222222
0022300510,2024-01-08,2023-24,1610612749,Milwaukee Bucks,Utah Jazz,132,20,44,0.45454545454545453
0022300511,2024-01-08,2023-24,1610612746,LA Clippers,Phoenix Suns,111,10,30,0.3333333333333333
0022300500,2024-01-07,2023-24,1610612758,Sacramento Kings,New Orleans Pelicans,133,19,35,0.5428571428571428
0022300498,2024-01-07,2023-24,1610612757,Portland Trail Blazers,Brooklyn Nets,127,14,37,0.3783783783783784
0022300499,2024-01-07,2023-24,1610612753,Orlando Magic,Atlanta Hawks,110,9,30,0.3
0022300499,2024-01-07,2023-24,1610612737,Atlanta Hawks,Orlando Magic,117,17,41,0.4146341463414634
0022300501,2024-01-07,2023-24,1610612750,Minnesota Timberwolves,Dallas Mavericks,115,15,40,0.375
0022300498,2024-01-07,2023-24,1610612751,Brooklyn Nets,Portland Trail Blazers,134,20,38,0.5263157894736842
0022300503,2024-01-07,2023-24,1610612763,Memphis Grizzlies,Phoenix Suns,115,8,28,0.2857142857142857
0022300503,2024-01-07,2023-24,1610612756,Phoenix Suns,Memphis Grizzlies,121,17,49,0.3469387755102041
0022300497,2024-01-07,2023-24,1610612759,San Antonio Spurs,Cleveland Cavaliers,117,16,43,0.37209302325581395
0022300497,2024-01-07,2023-24,1610612739,Cleveland Cavaliers,San Antonio Spurs,115,14,37,0.3783783783783784
0022300505,2024-01-07,2023-24,1610612747,Los Angeles Lakers,LA Clippers,103,14,37,0.3783783783783784
0022300501,2024-01-07,2023-24,1610612742,Dallas Mavericks,Minnesota Timberwolves,108,13,41,0.3170731707317073
0022300505,2024-01-07,2023-24,1610612746,LA Clippers,Los Angeles Lakers,106,11,29,0.3793103448275862
0022300502,2024-01-07,2023-24,1610612765,Detroit Pistons,Denver Nuggets,131,10,27,0.37037037037037035
0022300502,2024-01-07,2023-24,1610612743,Denver Nuggets,Detroit Pistons,114,9,24,0.375
0022300500,2024-01-07,2023-24,1610612740,New Orleans Pelicans,Sacramento Kings,100,15,45,0.3333333333333333
0022300504,2024-01-07,2023-24,1610612761,Toronto Raptors,Golden State Warriors,118,14,46,0.30434782608695654
0022300504,2024-01-07,2023-24,1610612744,Golden State Warriors,Toronto Raptors,133,15,33,0.45454545454545453
0022300494,2024-01-06,2023-24,1610612764,Washington Wizards,New York Knicks,121,14,36,0.3888888888888889
0022300494,2024-01-06,2023-24,1610612752,New York Knicks,Washington Wizards,105,13,37,0.35135135135135137
0022300495,2024-01-06,2023-24,1610612755,Philadelphia 76ers,Utah Jazz,120,8,30,0.26666666666666666
0022300493,2024-01-06,2023-24,1610612754,Indiana Pacers,Boston Celtics,118,16,41,0.3902439024390244
0022300493,2024-01-06,2023-24,1610612738,Boston Celtics,Indiana Pacers,101,8,42,0.19047619047619047
0022300496,2024-01-06,2023-24,1610612749,Milwaukee Bucks,Houston Rockets,112,13,34,0.38235294117647056
0022300495,2024-01-06,2023-24,1610612762,Utah Jazz,Philadelphia 76ers,109,7,38,0.18421052631578946
0022300496,2024-01-06,2023-24,1610612745,Houston Rockets,Milwaukee Bucks,108,9,34,0.2647058823529412
0022300490,2024-01-05,2023-24,1610612765,Detroit Pistons,Golden State Warriors,113,16,38,0.42105263157894735
0022300479,2024-01-05,2023-24,1610612762,Utah Jazz,Boston Celtics,126,17,49,0.3469387755102041
0022300490,2024-01-05,2023-24,1610612744,Golden State Warriors,Detroit Pistons,109,13,44,0.29545454545454547
0022300481,2024-01-05,2023-24,1610612760,Oklahoma City Thunder,Brooklyn Nets,124,14,39,0.358974358974359
0022300481,2024-01-05,2023-24,1610612751,Brooklyn Nets,Oklahoma City Thunder,115,9,31,0.2903225806451613
0022300488,2024-01-05,2023-24,1610612743,Denver Nuggets,Orlando Magic,122,17,36,0.4722222222222222
0022300491,2024-01-05,2023-24,1610612763,Memphis Grizzlies,Los Angeles Lakers,113,10,28,0.35714285714285715
0022300480,2024-01-05,2023-24,1610612754,Indiana Pacers,Atlanta Hawks,116,10,42,0.23809523809523808
0022300491,2024-01-05,2023-24,1610612747,Los Angeles Lakers,Memphis Grizzlies,127,23,45,0.5111111111111111
0022300479,2024-01-05,2023-24,1610612738,Boston Celtics,Utah Jazz,97,6,34,0.17647058823529413
0022300485,2024-01-05,2023-24,1610612750,Minnesota Timberwolves,Houston Rockets,95,12,32,0.375
0022300485,2024-01-05,2023-24,1610612745,Houston Rockets,Minnesota Timberwolves,122,14,33,0.42424242424242425
0022300480,2024-01-05,2023-24,1610612737,Atlanta Hawks,Indiana Pacers,150,19,39,0.48717948717948717
0022300486,2024-01-05,2023-24,1610612746,LA Clippers,New Orleans Pelicans,95,12,29,0.41379310344827586
0022300489,2024-01-05,2023-24,1610612756,Phoenix Suns,Miami Heat,97,10,37,0.2702702702702703
0022300484,2024-01-05,2023-24,1610612741,Chicago Bulls,Charlotte Hornets,91,10,34,0.29411764705882354
0022300487,2024-01-05,2023-24,1610612742,Dallas Mavericks,Portland Trail Blazers,103,13,40,0.325
0022300482,2024-01-05,2023-24,1610612764,Washington Wizards,Cleveland Cavaliers,114,16,33,0.48484848484848486
0022300489,2024-01-05,2023-24,1610612748,Miami Heat,Phoenix Suns,113,14,35,0.4
0022300487,2024-01-05,2023-24,1610612757,Portland Trail Blazers,Dallas Mavericks,139,17,38,0.4473684210526316
0022300484,2024-01-05,2023-24,1610612766,Charlotte Hornets,Chicago Bulls,104,10,28,0.35714285714285715
0022300482,2024-01-05,2023-24,1610612739,Cleveland Cavaliers,Washington Wizards,90,9,30,0.3
0022300486,2024-01-05,2023-24,1610612740,New Orleans Pelicans,LA Clippers,111,15,36,0.4166666666666667
0022300492,2024-01-05,2023-24,1610612761,Toronto Raptors,Sacramento Kings,135,21,38,0.5526315789473685
0022300492,2024-01-05,2023-24,1610612758,Sacramento Kings,Toronto Raptors,130,13,37,0.35135135135135137
0022300483,2024-01-05,2023-24,1610612752,New York Knicks,Philadelphia 76ers,92,6,23,0.2608695652173913
0022300488,2024-01-05,2023-24,1610612753,Orlando Magic,Denver Nuggets,120,9,33,0.2727272727272727
0022300483,2024-01-05,2023-24,1610612755,Philadelphia 76ers,New York Knicks,128,18,41,0.43902439024390244
0022300478,2024-01-04,2023-24,1610612743,Denver Nuggets,Golden State Warriors,127,15,36,0.4166666666666667
0022300478,2024-01-04,2023-24,1610612744,Golden State Warriors,Denver Nuggets,130,9,26,0.34615384615384615
0022300477,2024-01-04,2023-24,1610612759,San Antonio Spurs,Milwaukee Bucks,125,12,34,0.35294117647058826
0022300477,2024-01-04,2023-24,1610612749,Milwaukee Bucks,San Antonio Spurs,121,14,40,0.35
0022300469,2024-01-03,2023-24,1610612751,Brooklyn Nets,Houston Rockets,112,19,39,0.48717948717948717
0022300469,2024-01-03,2023-24,1610612745,Houston Rockets,Brooklyn Nets,101,13,44,0.29545454545454547
0022300474,2024-01-03,2023-24,1610612765,Detroit Pistons,Utah Jazz,154,16,32,0.5
0022300474,2024-01-03,2023-24,1610612762,Utah Jazz,Detroit Pistons,148,19,41,0.4634146341463415
0022300465,2024-01-03,2023-24,1610612764,Washington Wizards,Cleveland Cavaliers,140,20,42,0.47619047619047616
0022300467,2024-01-03,2023-24,1610612737,Atlanta Hawks,Oklahoma City Thunder,138,18,36,0.5
0022300465,2024-01-03,2023-24,1610612739,Cleveland Cavaliers,Washington Wizards,101,12,35,0.34285714285714286
0022300471,2024-01-03,2023-24,1610612750,Minnesota Timberwolves,New Orleans Pelicans,117,12,26,0.46153846153846156
0022300471,2024-01-03,2023-24,1610612740,New Orleans Pelicans,Minnesota Timberwolves,106,10,31,0.3225806451612903
0022300470,2024-01-03,2023-24,1610612763,Memphis Grizzlies,Toronto Raptors,116,12,26,0.46153846153846156
0022300470,2024-01-03,2023-24,1610612761,Toronto Raptors,Memphis Grizzlies,111,15,42,0.35714285714285715
0022300473,2024-01-03,2023-24,1610612756,Phoenix Suns,LA Clippers,131,18,34,0.5294117647058824
0022300473,2024-01-03,2023-24,1610612746,LA Clippers,Phoenix Suns,122,15,35,0.42857142857142855
0022300466,2024-01-03,2023-24,1610612754,Indiana Pacers,Milwaukee Bucks,130,14,37,0.3783783783783784
0022300468,2024-01-03,2023-24,1610612752,New York Knicks,Chicago Bulls,100,13,32,0.40625
0022300466,2024-01-03,2023-24,1610612749,Milwaukee Bucks,Indiana Pacers,142,14,35,0.4
0022300476,2024-01-03,2023-24,1610612753,Orlando Magic,Sacramento Kings,138,15,40,0.375
0022300468,2024-01-03,2023-24,1610612741,Chicago Bulls,New York Knicks,116,15,38,0.39473684210526316
0022300476,2024-01-03,2023-24,1610612758,Sacramento Kings,Orlando Magic,135,25,44,0.5681818181818182
0022300472,2024-01-03,2023-24,1610612757,Portland Trail Blazers,Dallas Mavericks,126,13,30,0.43333333333333335
0022300472,2024-01-03,2023-24,1610612742,Dallas Mavericks,Portland Trail Blazers,97,13,40,0.325
0022300475,2024-01-03,2023-24,1610612748,Miami Heat,Los Angeles Lakers,96,4,30,0.13333333333333333
0022300475,2024-01-03,2023-24,1610612747,Los Angeles Lakers,Miami Heat,110,16,42,0.38095238095238093
0022300467,2024-01-03,2023-24,1610612760,Oklahoma City Thunder,Atlanta Hawks,141,14,39,0.358974358974359
0022300462,2024-01-02,2023-24,1610612760,Oklahoma City Thunder,Boston Celtics,123,15,40,0.375
0022300463,2024-01-02,2023-24,1610612753,Orlando Magic,Golden State Warriors,121,13,35,0.37142857142857144
0022300463,2024-01-02,2023-24,1610612744,Golden State Warriors,Orlando Magic,115,14,36,0.3888888888888889
0022300464,2024-01-02,2023-24,1610612766,Charlotte Hornets,Sacramento Kings,104,14,36,0.3888888888888889
0022300464,2024-01-02,2023-24,1610612758,Sacramento Kings,Charlotte Hornets,111,12,34,0.35294117647058826
0022300459,2024-01-02,2023-24,1610612755,Philadelphia 76ers,Chicago Bulls,97,7,37,0.1891891891891892
0022300461,2024-01-02,2023-24,1610612751,Brooklyn Nets,New Orleans Pelicans,112,16,39,0.41025641025641024
0022300461,2024-01-02,2023-24,1610612740,New Orleans Pelicans,Brooklyn Nets,85,11,43,0.2558139534883721
0022300462,2024-01-02,2023-24,1610612738,Boston Celtics,Oklahoma City Thunder,127,18,40,0.45
0022300460,2024-01-02,2023-24,1610612763,Memphis Grizzlies,San Antonio Spurs,98,10,31,0.3225806451612903
0022300459,2024-01-02,2023-24,1610612741,Chicago Bulls,Philadelphia 76ers,110,12,30,0.4
0022300460,2024-01-02,2023-24,1610612759,San Antonio Spurs,Memphis Grizzlies,106,12,38,0.3157894736842105
0022300453,2024-01-01,2023-24,1610612765,Detroit Pistons,Houston Rockets,136,15,35,0.42857142857142855
0022300455,2024-01-01,2023-24,1610612743,Denver Nuggets,Charlotte Hornets,93,10,26,0.38461538461538464
0022300453,2024-01-01,2023-24,1610612745,Houston Rockets,Detroit Pistons,113,13,29,0.4482758620689655
0022300457,2024-01-01,2023-24,1610612742,Dallas Mavericks,Utah Jazz,127,12,44,0.2727272727272727
0022300452,2024-01-01,2023-24,1610612739,Cleveland Cavaliers,Toronto Raptors,124,11,30,0.36666666666666664
0022300457,2024-01-01,2023-24,1610612762,Utah Jazz,Dallas Mavericks,90,11,40,0.275
0022300458,2024-01-01,2023-24,1610612748,Miami Heat,LA Clippers,121,14,29,0.4827586206896552
0022300458,2024-01-01,2023-24,1610612746,LA Clippers,Miami Heat,104,11,34,0.3235294117647059
0022300454,2024-01-01,2023-24,1610612749,Milwaukee Bucks,Indiana Pacers,122,5,35,0.14285714285714285
0022300456,2024-01-01,2023-24,1610612757,Portland Trail Blazers,Phoenix Suns,109,11,29,0.3793103448275862
