PLAYER_ID,PLAYER_NAME,SEASON,USG_PCT,PACE,TS_PCT
203932,Aaron Gordon,2021-22,0.194,99.0,0.602
1630565,Aaron Henry,2021-22,0.149,105.99,0.2
1628988,Aaron Holiday,2021-22,0.182,99.57,0.544
1630174,Aaron Nesmith,2021-22,0.164,100.58,0.507
1630598,Aaron Wiggins,2021-22,0.149,101.6,0.556
1627846,Abdel Nader,2021-22,0.139,107.91,0.431
1630278,Ade Murkey,2021-22,0.0,98.18,0.0
1629678,Admiral Schofield,2021-22,0.143,99.88,0.538
1629958,Ahmad Caver,2021-22,0.5,142.29,1.0
201143,Al Horford,2021-22,0.147,98.03,0.574
202692,Alec Burks,2021-22,0.171,96.97,0.559
1630758,Aleem Ford,2021-22,0.148,93.68,0.35
1630197,Aleksej Pokusevski,2021-22,0.195,100.66,0.485
1627936,Alex Caruso,2021-22,0.13,99.49,0.528
203458,Alex Len,2021-22,0.165,102.74,0.577
1628035,Alfonzo McKinnie,2021-22,0.148,97.37,0.457
1628993,Alize Johnson,2021-22,0.14,97.6,0.463
1630578,Alperen Sengun,2021-22,0.214,101.69,0.552
1629599,Amir Coffey,2021-22,0.154,100.02,0.598
203083,Andre Drummond,2021-22,0.181,99.27,0.574
2738,Andre Iguodala,2021-22,0.113,99.57,0.478
203952,Andrew Wiggins,2021-22,0.224,99.79,0.56
1629014,Anfernee Simons,2021-22,0.244,98.43,0.583
203076,Anthony Davis,2021-22,0.263,101.79,0.578
1630162,Anthony Edwards,2021-22,0.262,101.18,0.56
1630264,Anthony Gill,2021-22,0.138,100.53,0.682
1630237,Anthony Lamb,2021-22,0.105,106.2,0.0
1629717,Armoni Brooks,2021-22,0.159,100.95,0.483
1629083,Arnoldas Kulboka,2021-22,0.071,108.68,0.0
1630559,Austin Reaves,2021-22,0.121,101.81,0.6
203085,Austin Rivers,2021-22,0.123,98.91,0.546
202340,Avery Bradley,2021-22,0.119,100.99,0.55
1630245,Ayo Dosunmu,2021-22,0.138,100.31,0.596
1629168,BJ Johnson,2021-22,0.169,97.34,0.52
1628389,Bam Adebayo,2021-22,0.248,97.21,0.608
203463,Ben McLemore,2021-22,0.207,100.73,0.567
202687,Bismack Biyombo,2021-22,0.167,99.44,0.596
201933,Blake Griffin,2021-22,0.167,101.65,0.518
1626246,Boban Marjanovic,2021-22,0.311,99.23,0.615
1626171,Bobby Portis,2021-22,0.207,101.53,0.571
203992,Bogdan Bogdanović,2021-22,0.212,98.89,0.562
202711,Bojan Bogdanovic,2021-22,0.232,98.59,0.599
1629626,Bol Bol,2021-22,0.16,103.91,0.565
1630538,Bones Hyland,2021-22,0.231,99.84,0.558
202954,Brad Wanamaker,2021-22,0.146,98.82,0.472
203078,Bradley Beal,2021-22,0.297,99.36,0.539
1630527,Brandon Boston,2021-22,0.212,101.71,0.481
1629634,Brandon Clarke,2021-22,0.171,104.61,0.66
1629164,Brandon Goodwin,2021-22,0.177,96.14,0.501
1627742,Brandon Ingram,2021-22,0.291,98.07,0.554
202688,Brandon Knight,2021-22,0.216,103.0,0.561
1630314,Brandon Williams,2021-22,0.246,100.92,0.476
1630296,Braxton Key,2021-22,0.184,102.5,0.508
1630271,Brodric Thomas,2021-22,0.172,107.86,0.52
201572,Brook Lopez,2021-22,0.211,102.63,0.57
1628971,Bruce Brown,2021-22,0.146,100.26,0.575
1628981,Bruno Fernando,2021-22,0.197,106.17,0.671
1627854,Bryn Forbes,2021-22,0.201,101.29,0.574
1627741,Buddy Hield,2021-22,0.214,100.47,0.548
1629604,CJ Elleby,2021-22,0.143,100.44,0.491
203468,CJ McCollum,2021-22,0.269,99.14,0.553
101139,CJ Miles,2021-22,0.0,123.08,0.0
1630595,Cade Cunningham,2021-22,0.273,98.71,0.504
1628997,Caleb Martin,2021-22,0.158,98.8,0.611
1629629,Cam Reddish,2021-22,0.213,100.62,0.543
1630560,Cam Thomas,2021-22,0.212,100.69,0.519
1629661,Cameron Johnson,2021-22,0.167,102.22,0.625
1630787,Cameron McGriff,2021-22,0.122,97.64,0.47
1628419,Cameron Oliver,2021-22,0.167,99.21,0.705
1626166,Cameron Payne,2021-22,0.235,102.83,0.5
1627747,Caris LeVert,2021-22,0.252,97.93,0.525
1630637,Carlik Jones,2021-22,0.22,111.44,0.202
2546,Carmelo Anthony,2021-22,0.195,103.07,0.579
1629035,Carsen Edwards,2021-22,0.179,100.65,0.378
1630199,Cassius Stanley,2021-22,0.148,101.42,0.516
1630216,Cassius Winston,2021-22,0.184,97.86,0.549
1627760,Cat Barber,2021-22,0.219,106.46,0.0
1626224,Cedi Osman,2021-22,0.206,99.48,0.563
1628990,Chandler Hutchison,2021-22,0.111,110.47,0.694
1629646,Charles Bassey,2021-22,0.152,99.94,0.66
1629718,Charlie Brown Jr.,2021-22,0.105,103.05,0.346
1630602,Chaundee Brown Jr.,2021-22,0.146,101.18,0.447
1627767,Cheick Diallo,2021-22,0.145,112.03,0.517
1629002,Chimezie Metu,2021-22,0.184,101.5,0.546
1628449,Chris Boucher,2021-22,0.172,97.6,0.57
1629185,Chris Chiozza,2021-22,0.132,97.32,0.407
1630537,Chris Duarte,2021-22,0.207,99.3,0.537
101108,Chris Paul,2021-22,0.197,100.1,0.581
1629735,Chris Silva,2021-22,0.123,102.15,0.641
1626174,Christian Wood,2021-22,0.233,101.9,0.595
1629643,Chuma Okeke,2021-22,0.159,101.68,0.501
203991,Clint Capela,2021-22,0.149,100.22,0.604
1629632,Coby White,2021-22,0.195,99.5,0.564
1628998,Cody Martin,2021-22,0.12,100.54,0.579
203469,Cody Zeller,2021-22,0.153,101.2,0.627
1630175,Cole Anthony,2021-22,0.245,99.82,0.519
1629012,Collin Sexton,2021-22,0.264,99.96,0.523
1630557,Corey Kispert,2021-22,0.142,98.52,0.586
202709,Cory Joseph,2021-22,0.141,98.63,0.579
1628591,Craig Sword,2021-22,0.125,91.03,0.75
1626156,D'Angelo Russell,2021-22,0.246,102.39,0.544
201571,D.J. Augustin,2021-22,0.139,100.92,0.61
1628391,D.J. Wilson,2021-22,0.159,109.18,0.773
1629610,DaQuan Jeffries,2021-22,0.091,106.46,0.5
1630227,Daishen Nix,2021-22,0.167,104.29,0.48
1629751,Dakota Mathias,2021-22,0.15,109.46,0.5
1630625,Dalano Banton,2021-22,0.159,99.8,0.463
1627745,Damian Jones,2021-22,0.163,100.52,0.701
203081,Damian Lillard,2021-22,0.288,99.37,0.55
1627814,Damion Lee,2021-22,0.156,99.8,0.561
1628422,Damyean Dotson,2021-22,0.089,92.3,0.5
1629655,Daniel Gafford,2021-22,0.16,99.27,0.708
1630187,Daniel Oturu,2021-22,0.125,103.81,0.549
1628464,Daniel Theis,2021-22,0.162,100.35,0.595
201568,Danilo Gallinari,2021-22,0.182,99.77,0.579
201980,Danny Green,2021-22,0.121,98.81,0.561
1627863,Danuel House Jr.,2021-22,0.146,101.25,0.555
1629647,Darius Bazley,2021-22,0.18,100.92,0.515
1629636,Darius Garland,2021-22,0.272,97.42,0.576
201954,Darren Collison,2021-22,0.077,113.65,0.286
1630561,David Duke Jr.,2021-22,0.15,100.48,0.444
1630525,David Johnson,2021-22,0.143,120.91,0.0
1628021,David Nwaba,2021-22,0.15,103.15,0.567
1630558,Davion Mitchell,2021-22,0.202,100.85,0.489
202722,Davis Bertans,2021-22,0.165,99.72,0.531
1628432,Davon Reed,2021-22,0.117,100.3,0.624
1630549,Day'Ron Sharpe,2021-22,0.205,99.71,0.593
1628368,De'Aaron Fox,2021-22,0.284,101.88,0.549
1629631,De'Andre Hunter,2021-22,0.194,100.17,0.547
1629001,De'Anthony Melton,2021-22,0.205,103.64,0.529
201599,DeAndre Jordan,2021-22,0.132,102.03,0.641
1627761,DeAndre' Bembry,2021-22,0.111,100.84,0.601
1630610,DeJon Jarreau,2021-22,0.0,111.41,0.0
201942,DeMar DeRozan,2021-22,0.308,100.04,0.59
202326,DeMarcus Cousins,2021-22,0.267,100.69,0.567
1629731,Dean Wade,2021-22,0.107,97.79,0.584
1629028,Deandre Ayton,2021-22,0.217,100.62,0.656
1629686,Deividas Sirvydis,2021-22,0.149,111.82,0.15
1627749,Dejounte Murray,2021-22,0.268,101.61,0.533
1626153,Delon Wright,2021-22,0.101,99.19,0.576
1630166,Deni Avdija,2021-22,0.158,99.88,0.536
203471,Dennis Schröder,2021-22,0.223,98.12,0.539
1628372,Dennis Smith Jr.,2021-22,0.173,101.67,0.474
1627756,Denzel Valentine,2021-22,0.15,101.08,0.523
202324,Derrick Favors,2021-22,0.131,99.83,0.534
1627884,Derrick Jones Jr.,2021-22,0.119,101.61,0.633
201565,Derrick Rose,2021-22,0.217,97.53,0.541
1628476,Derrick Walton Jr.,2021-22,0.142,103.35,0.342
1628401,Derrick White,2021-22,0.196,100.43,0.549
1630217,Desmond Bane,2021-22,0.226,100.73,0.592
1626164,Devin Booker,2021-22,0.313,101.21,0.576
1629962,Devin Cannady,2021-22,0.156,99.46,0.531
1630170,Devin Vassell,2021-22,0.184,102.5,0.54
1629653,Devon Dotson,2021-22,0.156,99.19,0.538
1629719,Devontae Cacok,2021-22,0.122,104.51,0.675
1628984,Devonte' Graham,2021-22,0.191,98.66,0.514
203473,Dewayne Dedmon,2021-22,0.164,98.33,0.632
1629712,Didi Louzada,2021-22,0.13,100.92,0.517
1628415,Dillon Brooks,2021-22,0.283,101.53,0.515
1627734,Domantas Sabonis,2021-22,0.221,99.2,0.637
1628378,Donovan Mitchell,2021-22,0.322,98.77,0.572
1628978,Donte DiVincenzo,2021-22,0.187,102.79,0.51
1627827,Dorian Finney-Smith,2021-22,0.138,94.83,0.604
203926,Doug McDermott,2021-22,0.178,102.53,0.593
203110,Draymond Green,2021-22,0.14,101.2,0.582
1629234,Drew Eubanks,2021-22,0.171,100.74,0.638
1630613,Duane Washington Jr.,2021-22,0.214,103.32,0.521
1629130,Duncan Robinson,2021-22,0.174,96.48,0.573
2730,Dwight Howard,2021-22,0.145,100.13,0.657
203939,Dwight Powell,2021-22,0.136,95.12,0.725
1629685,Dylan Windler,2021-22,0.115,97.47,0.519
202334,Ed Davis,2021-22,0.062,97.14,0.632
203901,Elfrid Payton,2021-22,0.175,102.32,0.397
1630190,Elijah Hughes,2021-22,0.158,102.19,0.426
1629150,Emanuel Terry,2021-22,0.189,104.12,0.0
1626144,Emmanuel Mudiay,2021-22,0.192,111.44,0.399
202683,Enes Freedom,2021-22,0.129,98.6,0.585
202339,Eric Bledsoe,2021-22,0.198,99.8,0.514
201569,Eric Gordon,2021-22,0.182,102.74,0.614
1629672,Eric Paschall,2021-22,0.174,99.13,0.612
1630647,Eugene Omoruyi,2021-22,0.156,110.46,0.518
203095,Evan Fournier,2021-22,0.201,97.94,0.554
1630596,Evan Mobley,2021-22,0.201,97.5,0.549
1630267,Facundo Campazzo,2021-22,0.143,99.38,0.503
1630624,Feron Hunt,2021-22,0.136,100.4,0.0
1628402,Frank Jackson,2021-22,0.203,101.18,0.53
1626163,Frank Kaminsky,2021-22,0.185,105.45,0.635
1628373,Frank Ntilikina,2021-22,0.165,99.2,0.513
1630532,Franz Wagner,2021-22,0.208,100.13,0.559
1627832,Fred VanVleet,2021-22,0.233,96.97,0.552
1630273,Freddie Gillespie,2021-22,0.109,98.28,0.419
1627788,Furkan Korkmaz,2021-22,0.17,99.33,0.502
1629216,Gabe Vincent,2021-22,0.174,97.65,0.551
1628221,Gabe York,2021-22,0.179,113.78,0.435
1630466,Gabriel Deck,2021-22,0.119,102.72,0.643
1630994,Gabriel Lundberg,2021-22,0.191,105.88,0.342
202066,Garrett Temple,2021-22,0.136,99.35,0.494
1629726,Garrison Mathews,2021-22,0.137,102.47,0.602
1629109,Gary Clark,2021-22,0.11,101.21,0.547
203914,Gary Harris,2021-22,0.16,100.66,0.571
1627780,Gary Payton II,2021-22,0.14,100.35,0.679
1629018,Gary Trent Jr.,2021-22,0.212,97.94,0.546
201588,George Hill,2021-22,0.115,101.54,0.552
1628994,George King,2021-22,0.159,103.96,0.085
1627777,Georges Niang,2021-22,0.16,98.83,0.594
1630686,Georgios Kalaitzakis,2021-22,0.2,99.61,0.536
203507,Giannis Antetokounmpo,2021-22,0.34,103.12,0.633
1629048,Goga Bitadze,2021-22,0.191,100.69,0.595
201609,Goran Dragic,2021-22,0.166,102.37,0.474
202330,Gordon Hayward,2021-22,0.202,102.99,0.57
203476,Gorgui Dieng,2021-22,0.164,100.22,0.624
1629684,Grant Williams,2021-22,0.123,98.4,0.635
1628960,Grayson Allen,2021-22,0.148,101.69,0.609
1630535,Greg Brown III,2021-22,0.168,101.99,0.515
202328,Greg Monroe,2021-22,0.164,102.88,0.566
1628977,Hamidou Diallo,2021-22,0.213,100.69,0.541
203084,Harrison Barnes,2021-22,0.184,101.14,0.623
202355,Hassan Whiteside,2021-22,0.164,99.72,0.662
1629755,Hassani Gravett,2021-22,0.13,95.95,0.629
1629312,Haywood Highsmith,2021-22,0.131,101.54,0.446
1630529,Herbert Jones,2021-22,0.136,98.84,0.573
1629649,Ignas Brazdeikis,2021-22,0.172,101.58,0.52
1630193,Immanuel Quickley,2021-22,0.217,96.27,0.543
1629067,Isaac Bonga,2021-22,0.108,104.87,0.363
1630171,Isaac Okoro,2021-22,0.123,97.54,0.589
1628392,Isaiah Hartenstein,2021-22,0.177,100.73,0.664
1630543,Isaiah Jackson,2021-22,0.214,103.0,0.607
1630198,Isaiah Joe,2021-22,0.144,99.35,0.519
1630587,Isaiah Livers,2021-22,0.125,98.25,0.629
1629676,Isaiah Roby,2021-22,0.185,102.08,0.607
1630191,Isaiah Stewart,2021-22,0.144,98.58,0.55
202738,Isaiah Thomas,2021-22,0.245,101.89,0.516
1630225,Isaiah Todd,2021-22,0.188,99.69,0.349
202397,Ish Smith,2021-22,0.195,100.71,0.465
1630688,Ish Wainright,2021-22,0.134,103.3,0.494
1627826,Ivica Zubac,2021-22,0.168,98.13,0.66
1630550,JT Thor,2021-22,0.116,102.46,0.525
1629630,Ja Morant,2021-22,0.33,101.46,0.575
203210,JaMychal Green,2021-22,0.168,99.32,0.587
1630605,JaQuori McLaughlin,2021-22,0.065,114.5,0.0
201580,JaVale McGee,2021-22,0.214,102.0,0.651
203953,Jabari Parker,2021-22,0.191,99.67,0.632
1630183,Jaden McDaniels,2021-22,0.149,102.49,0.553
1630531,Jaden Springer,2021-22,0.118,106.51,1.0
203109,Jae Crowder,2021-22,0.146,101.06,0.541
1630256,Jae'Sean Tate,2021-22,0.194,101.95,0.567
1630186,Jahmi'us Ramsey,2021-22,0.208,104.12,0.468
1630693,Jaime Echenique,2021-22,0.0,70.43,0.0
1627774,Jake Layman,2021-22,0.16,105.34,0.5
1627751,Jakob Poeltl,2021-22,0.182,100.62,0.613
1628973,Jalen Brunson,2021-22,0.215,95.68,0.583
1630224,Jalen Green,2021-22,0.234,102.5,0.547
1630552,Jalen Johnson,2021-22,0.183,104.26,0.59
1629667,Jalen McDaniels,2021-22,0.152,100.96,0.595
1630188,Jalen Smith,2021-22,0.193,100.73,0.595
1630591,Jalen Suggs,2021-22,0.244,102.44,0.455
1630547,James Bouknight,2021-22,0.226,103.73,0.459
203516,James Ennis III,2021-22,0.206,103.17,0.553
201935,James Harden,2021-22,0.266,99.49,0.583
201949,James Johnson,2021-22,0.136,98.66,0.513
1630691,Jamorko Pickett,2021-22,0.133,101.87,0.491
1630215,Jared Butler,2021-22,0.221,101.73,0.509
1629607,Jared Harper,2021-22,0.287,94.58,0.666
1628991,Jaren Jackson Jr.,2021-22,0.248,101.97,0.535
1629020,Jarred Vanderbilt,2021-22,0.108,101.0,0.612
1628386,Jarrett Allen,2021-22,0.177,97.3,0.698
1629633,Jarrett Culver,2021-22,0.199,103.26,0.433
1629600,Jarron Cumberland,2021-22,0.061,99.38,0.5
1629602,Javin DeLaurier,2021-22,0.0,120.0,0.0
1629750,Javonte Green,2021-22,0.113,100.5,0.637
1630606,Javonte Smart,2021-22,0.154,100.39,0.407
1629637,Jaxson Hayes,2021-22,0.159,99.98,0.68
1630643,Jay Huff,2021-22,0.083,106.67,0.0
1630206,Jay Scrubb,2021-22,0.188,109.34,0.486
1627759,Jaylen Brown,2021-22,0.298,98.57,0.574
1629658,Jaylen Hoard,2021-22,0.184,98.58,0.536
1628537,Jaylen Morris,2021-22,0.231,104.78,0.129
1629669,Jaylen Nowell,2021-22,0.205,103.5,0.581
1629873,Jaysean Paige,2021-22,0.211,112.44,0.0
1628369,Jayson Tatum,2021-22,0.313,98.12,0.578
1630288,Jeff Dowtin Jr.,2021-22,0.119,101.76,0.353
201145,Jeff Green,2021-22,0.16,99.56,0.627
1629203,Jemerrio Jones,2021-22,0.083,102.74,0.667
203924,Jerami Grant,2021-22,0.253,98.31,0.556
1630526,Jeremiah Robinson-Earl,2021-22,0.152,99.57,0.526
203087,Jeremy Lamb,2021-22,0.189,100.62,0.521
1630579,Jericho Sims,2021-22,0.068,99.02,0.674
1628975,Jevon Carter,2021-22,0.135,101.81,0.531
202710,Jimmy Butler III,2021-22,0.26,96.49,0.592
1629111,Jock Landale,2021-22,0.172,103.34,0.597
203925,Joe Harris,2021-22,0.146,102.31,0.624
204060,Joe Ingles,2021-22,0.129,99.09,0.551
2207,Joe Johnson,2021-22,0.2,123.08,1.0
1630580,Joe Wieskamp,2021-22,0.129,101.08,0.494
1630555,Joel Ayayi,2021-22,0.133,92.6,0.167
203954,Joel Embiid,2021-22,0.375,96.96,0.616
1628381,John Collins,2021-22,0.202,98.71,0.61
1629723,John Konchar,2021-22,0.097,101.72,0.615
1630257,Jon Teske,2021-22,0.1,111.6,0.0
202685,Jonas Valančiūnas,2021-22,0.238,97.63,0.617
1630228,Jonathan Kuminga,2021-22,0.227,99.79,0.6
1628395,Jordan Bell,2021-22,0.0,95.21,0.0
203903,Jordan Clarkson,2021-22,0.258,98.29,0.532
1630692,Jordan Goodwin,2021-22,0.25,72.81,0.0
1629162,Jordan McLaughlin,2021-22,0.115,105.44,0.535
1629670,Jordan Nwora,2021-22,0.187,103.21,0.506
1629673,Jordan Poole,2021-22,0.252,100.05,0.598
1630648,Jordan Schakel,2021-22,0.191,99.12,0.21
1630631,Jose Alvarado,2021-22,0.174,100.67,0.52
1630528,Josh Christopher,2021-22,0.205,102.59,0.534
1630581,Josh Giddey,2021-22,0.218,99.95,0.478
1630182,Josh Green,2021-22,0.13,100.49,0.578
1628404,Josh Hart,2021-22,0.184,99.35,0.61
1628367,Josh Jackson,2021-22,0.196,100.34,0.491
1629006,Josh Okogie,2021-22,0.115,104.93,0.526
1626196,Josh Richardson,2021-22,0.171,98.91,0.573
1630563,Joshua Primo,2021-22,0.152,102.04,0.487
201950,Jrue Holiday,2021-22,0.231,101.18,0.593
1629308,Juan Toscano-Anderson,2021-22,0.144,99.03,0.561
1627823,Juancho Hernangomez,2021-22,0.133,97.07,0.542
203944,Julius Randle,2021-22,0.279,97.68,0.509
1626147,Justin Anderson,2021-22,0.149,100.0,0.493
1630551,Justin Champagnie,2021-22,0.111,99.31,0.571
203200,Justin Holiday,2021-22,0.156,100.27,0.543
1628382,Justin Jackson,2021-22,0.177,102.01,0.472
1629620,Justin Robinson,2021-22,0.153,104.54,0.404
1626159,Justise Winslow,2021-22,0.178,103.14,0.479
203994,Jusuf Nurkić,2021-22,0.233,98.8,0.586
1629752,Juwan Morgan,2021-22,0.04,100.76,0.833
1630231,KJ Martin,2021-22,0.158,102.4,0.603
1629644,KZ Okpala,2021-22,0.141,97.25,0.521
1630539,Kai Jones,2021-22,0.15,103.76,0.628
1626157,Karl-Anthony Towns,2021-22,0.272,101.48,0.64
1626208,Keifer Sykes,2021-22,0.174,98.86,0.456
1628966,Keita Bates-Diop,2021-22,0.144,102.27,0.578
1629103,Kelan Martin,2021-22,0.18,98.09,0.484
1629640,Keldon Johnson,2021-22,0.21,101.51,0.574
1629833,Keljin Blevins,2021-22,0.161,100.85,0.41
203482,Kelly Olynyk,2021-22,0.207,101.76,0.561
1626162,Kelly Oubre Jr.,2021-22,0.223,101.87,0.56
202689,Kemba Walker,2021-22,0.202,98.92,0.537
1629026,Kenrich Williams,2021-22,0.153,99.24,0.532
203145,Kent Bazemore,2021-22,0.128,103.78,0.451
203484,Kentavious Caldwell-Pope,2021-22,0.185,99.28,0.568
1630553,Keon Johnson,2021-22,0.207,99.9,0.453
1630556,Kessler Edwards,2021-22,0.132,100.72,0.516
201142,Kevin Durant,2021-22,0.31,101.17,0.634
1628989,Kevin Huerter,2021-22,0.169,100.31,0.57
1628995,Kevin Knox II,2021-22,0.187,102.91,0.491
201567,Kevin Love,2021-22,0.239,99.97,0.594
1630698,Kevin Pangos,2021-22,0.143,99.17,0.408
1629645,Kevin Porter Jr.,2021-22,0.239,101.99,0.531
1626172,Kevon Looney,2021-22,0.12,99.65,0.586
203920,Khem Birch,2021-22,0.108,97.39,0.534
203114,Khris Middleton,2021-22,0.255,102.88,0.577
1630165,Killian Hayes,2021-22,0.154,100.32,0.461
1629681,Killian Tillie,2021-22,0.128,99.68,0.452
1630184,Kira Lewis Jr.,2021-22,0.209,102.71,0.466
202691,Klay Thompson,2021-22,0.284,101.53,0.547
1627739,Kris Dunn,2021-22,0.176,101.32,0.482
204001,Kristaps Porziņģis,2021-22,0.286,97.92,0.577
203937,Kyle Anderson,2021-22,0.156,103.71,0.506
1629657,Kyle Guy,2021-22,0.182,103.12,0.526
1628398,Kyle Kuzma,2021-22,0.238,98.94,0.547
200768,Kyle Lowry,2021-22,0.178,98.25,0.6
202681,Kyrie Irving,2021-22,0.283,100.75,0.592
200746,LaMarcus Aldridge,2021-22,0.219,100.81,0.604
1630163,LaMelo Ball,2021-22,0.271,102.88,0.554
1630205,Lamar Stevens,2021-22,0.169,98.0,0.544
202362,Lance Stephenson,2021-22,0.219,101.25,0.536
1629013,Landry Shamet,2021-22,0.16,101.89,0.55
204038,Langston Galloway,2021-22,0.118,102.34,0.269
1626204,Larry Nance Jr.,2021-22,0.128,98.16,0.59
1628374,Lauri Markkanen,2021-22,0.192,97.7,0.582
2544,LeBron James,2021-22,0.317,100.92,0.619
1630195,Leandro Bolmaro,2021-22,0.122,105.58,0.419
1629623,Lindell Wigginton,2021-22,0.183,104.86,0.524
1630322,Lindy Waters III,2021-22,0.166,102.81,0.562
1629022,Lonnie Walker IV,2021-22,0.232,102.29,0.512
1628366,Lonzo Ball,2021-22,0.17,100.11,0.575
101150,Lou Williams,2021-22,0.215,99.65,0.5
1629663,Louis King,2021-22,0.195,104.7,0.438
1629652,Luguentz Dort,2021-22,0.228,100.75,0.541
1629029,Luka Dončić,2021-22,0.368,96.18,0.571
1630568,Luka Garza,2021-22,0.195,102.18,0.535
1628379,Luke Kennard,2021-22,0.16,98.54,0.619
1628436,Luke Kornet,2021-22,0.112,102.89,0.506
1630640,MJ Walker,2021-22,0.138,111.52,0.0
1630644,Mac McClung,2021-22,0.164,107.29,0.621
1630201,Malachi Flynn,2021-22,0.157,99.97,0.488
1627763,Malcolm Brogdon,2021-22,0.241,98.49,0.557
1630792,Malcolm Hill,2021-22,0.118,103.2,0.619
1627736,Malik Beasley,2021-22,0.189,103.24,0.544
1630238,Malik Fitts,2021-22,0.139,103.64,0.553
1628370,Malik Monk,2021-22,0.195,101.65,0.597
1629005,Malik Newman,2021-22,0.438,74.97,0.68
1629603,Mamadi Diakite,2021-22,0.136,96.93,0.54
1630585,Marcus Garrett,2021-22,0.086,95.45,0.28
202694,Marcus Morris Sr.,2021-22,0.228,97.78,0.549
203935,Marcus Smart,2021-22,0.179,99.02,0.54
1628365,Markelle Fultz,2021-22,0.265,103.01,0.517
202693,Markieff Morris,2021-22,0.197,99.27,0.547
1630250,Marko Simonovic,2021-22,0.247,99.59,0.428
1630210,Markus Howard,2021-22,0.264,102.53,0.567
1627737,Marquese Chriss,2021-22,0.205,99.91,0.518
1628963,Marvin Bagley III,2021-22,0.191,98.78,0.551
1630222,Mason Jones,2021-22,0.18,104.38,0.625
203486,Mason Plumlee,2021-22,0.117,101.31,0.603
1629680,Matisse Thybulle,2021-22,0.095,97.32,0.594
1629760,Matt Mooney,2021-22,0.4,124.14,0.0
1630346,Matt Ryan,2021-22,0.357,109.71,0.3
1629744,Matt Thomas,2021-22,0.137,101.01,0.564
203090,Maurice Harkless,2021-22,0.112,101.09,0.561
1629622,Max Strus,2021-22,0.177,97.07,0.614
1628467,Maxi Kleber,2021-22,0.131,96.44,0.537
1630593,McKinley Wright IV,2021-22,0.082,103.04,0.833
1628982,Melvin Frazier Jr.,2021-22,0.191,98.56,0.313
1630695,Micah Potter,2021-22,0.148,112.51,0.505
1629008,Michael Porter Jr.,2021-22,0.192,100.33,0.416
1628969,Mikal Bridges,2021-22,0.149,100.59,0.627
201144,Mike Conley,2021-22,0.202,99.63,0.572
203488,Mike Muscala,2021-22,0.198,102.15,0.63
1628970,Miles Bridges,2021-22,0.224,100.98,0.593
1630540,Miles McBride,2021-22,0.137,97.3,0.393
1629011,Mitchell Robinson,2021-22,0.11,97.08,0.722
1629671,Miye Oni,2021-22,0.095,104.28,0.265
1628964,Mo Bamba,2021-22,0.17,100.13,0.582
1626149,Montrezl Harrell,2021-22,0.198,99.24,0.68
1628420,Monté Morris,2021-22,0.173,98.55,0.583
1629021,Moritz Wagner,2021-22,0.224,102.12,0.623
1629650,Moses Brown,2021-22,0.199,101.07,0.612
1630541,Moses Moody,2021-22,0.148,101.0,0.573
1630589,Moses Wright,2021-22,0.139,104.25,0.47
1628539,Mychal Mulder,2021-22,0.153,101.29,0.438
1629619,Myles Powell,2021-22,0.163,102.79,0.364
1626167,Myles Turner,2021-22,0.173,97.75,0.615
1630230,Naji Marshall,2021-22,0.197,102.03,0.505
1629642,Nassir Little,2021-22,0.155,98.46,0.575
1630207,Nate Hinton,2021-22,0.25,128.57,0.0
1630233,Nathan Knight,2021-22,0.203,104.06,0.603
1629675,Naz Reid,2021-22,0.209,103.86,0.588
1629674,Neemias Queta,2021-22,0.176,100.94,0.495
202357,Nemanja Bjelica,2021-22,0.175,99.35,0.573
203457,Nerlens Noel,2021-22,0.072,98.91,0.581
1629651,Nic Claxton,2021-22,0.15,100.65,0.672
1630208,Nick Richards,2021-22,0.147,103.02,0.689
1629638,Nickeil Alexander-Walker,2021-22,0.237,99.02,0.475
201587,Nicolas Batum,2021-22,0.13,99.74,0.608
203917,Nik Stauskas,2021-22,0.184,102.71,0.541
203999,Nikola Jokić,2021-22,0.309,99.46,0.661
202696,Nikola Vučević,2021-22,0.244,99.04,0.533
1626181,Norman Powell,2021-22,0.231,99.29,0.603
203658,Norvel Pelle,2021-22,0.152,99.7,0.6
1628384,OG Anunoby,2021-22,0.204,97.07,0.549
1630167,Obi Toppin,2021-22,0.205,97.48,0.614
1630846,Olivier Sarr,2021-22,0.136,100.59,0.672
1630209,Omer Yurtseven,2021-22,0.19,98.22,0.546
1630168,Onyeka Okongwu,2021-22,0.137,98.92,0.714
1629052,Oshae Brissett,2021-22,0.166,101.21,0.53
203490,Otto Porter Jr.,2021-22,0.145,100.09,0.581
200782,P.J. Tucker,2021-22,0.116,96.38,0.593
1629023,P.J. Washington,2021-22,0.154,101.48,0.588
1628408,PJ Dozier,2021-22,0.147,99.32,0.463
1628238,Paris Bass,2021-22,0.36,110.52,0.436
1627783,Pascal Siakam,2021-22,0.257,96.31,0.565
1626192,Pat Connaughton,2021-22,0.137,101.72,0.62
201976,Patrick Beverley,2021-22,0.158,101.06,0.539
1630172,Patrick Williams,2021-22,0.139,99.51,0.637
201988,Patty Mills,2021-22,0.16,100.56,0.563
202331,Paul George,2021-22,0.329,99.95,0.538
200794,Paul Millsap,2021-22,0.158,99.65,0.458
1630194,Paul Reed,2021-22,0.151,99.08,0.568
1628778,Paul Watson,2021-22,0.106,101.86,0.432
